id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
       12608,  0.3967075E+06,  0.6455800E+07,    64.933,   603.859
       12609,  0.3967184E+06,  0.6455808E+07,   195.824,  1186.566
       12610,  0.3966983E+06,  0.6455784E+07,    90.205,   814.226
       12611,  0.3967164E+06,  0.6455790E+07,   226.577,  1760.348
       12612,  0.3967084E+06,  0.6455782E+07,    68.011,   760.342
       12613,  0.3966841E+06,  0.6455772E+07,    72.752,   563.453
       12614,  0.3967001E+06,  0.6455775E+07,   130.902,  2264.962
       12615,  0.3966945E+06,  0.6455769E+07,    72.862,   583.855
       12616,  0.3971013E+06,  0.6465507E+07,    88.011,   853.633
       12617,  0.3970603E+06,  0.6465537E+07,   901.989,  7538.292
       12618,  0.3970744E+06,  0.6465484E+07,    64.781,   538.003
       12619,  0.3970368E+06,  0.6465519E+07,   102.488,  1639.657
       12620,  0.3970475E+06,  0.6465462E+07,    63.505,   533.071
       12621,  0.3970133E+06,  0.6465501E+07,   116.191,  2095.227
       12622,  0.3970207E+06,  0.6465439E+07,    69.739,   726.373
       12623,  0.3969898E+06,  0.6465483E+07,   174.841,  2052.979
       12624,  0.3969663E+06,  0.6465465E+07,  1695.564,  8820.176
       12625,  0.3978106E+06,  0.6465395E+07,   123.933,  2771.834
       12626,  0.3978362E+06,  0.6465431E+07,  5871.715,  9994.404
       12627,  0.3977794E+06,  0.6465411E+07,  7433.835,  9987.179
       12628,  0.3965003E+06,  0.6455679E+07,   121.548,  1167.712
       12629,  0.3964936E+06,  0.6455676E+07,    80.114,   463.601
       12630,  0.3965084E+06,  0.6455687E+07,    90.142,   480.270
       12631,  0.3965083E+06,  0.6455681E+07,    89.023,   564.625
       12632,  0.3965173E+06,  0.6455683E+07,   147.634,   674.295
       12633,  0.3965175E+06,  0.6455691E+07,  1656.869,  6562.805
       12634,  0.3965082E+06,  0.6455674E+07,    75.707,   524.964
       12635,  0.3965171E+06,  0.6455676E+07,   115.756,   652.184
       12636,  0.3964618E+06,  0.6455644E+07,    53.523,   698.871
       12637,  0.3964564E+06,  0.6455633E+07,    72.716,   659.921
       12638,  0.3964656E+06,  0.6455632E+07,   215.381,  1473.120
       12639,  0.3964669E+06,  0.6455654E+07,    34.862,   306.769
       12640,  0.3964706E+06,  0.6455645E+07,   163.682,   893.224
