ID,wl,U,V,Sal,Temp,TRACE_1,x,y
3029,0.81,0,0,20,18,0,402384.69407951,6469579.3312527
3030,0.81,0,0,20,18,0,402384.3842199,6469595.6516021
3031,0.81,0,0,20,18,0,402392.17430399,6469606.183058401
3032,-20.0,0,0,20,18,0,402399.35739239,6469614.408292
3033,-20.0,0,0,20,18,0,402347.0125613,6469674.620616299
3034,-20.0,0,0,20,18,0,402340.486,6469680.4533333
3035,-20.0,0,0,20,18,0,402356.75927915,6469669.1974681
3036,-20.0,0,0,20,18,0,402365.92564859,6469663.4084889
3037,-20.0,0,0,20,18,0,402373.95286326,6469656.7737561
3038,-20.0,0,0,20,18,0,402382.23062836,6469650.109826401
3039,-20.0,0,0,20,18,0,402390.26432458,6469644.2030622
3040,-20.0,0,0,20,18,0,402398.28329819,6469638.293285
3041,-20.0,0,0,20,18,0,402342.67933333,6469686.5733333
3042,-20.0,0,0,20,18,0,402339.063,6469691.8333333
3043,-20.0,0,0,20,18,0,402228.49166667,6469752.1266667
3044,-20.0,0,0,20,18,0,402226.10233333,6469754.7866667
3045,-20.0,0,0,20,18,0,402232.20366667,6469752.6966667
3046,-20.0,0,0,20,18,0,402314.14875574,6469720.8636783
3047,-20.0,0,0,20,18,0,402310.04658526,6469726.8215021
3048,-20.0,0,0,20,18,0,402318.24633333,6469716.7233333
3049,-20.0,0,0,20,18,0,402308.04240715,6469733.3680444
3050,-20.0,0,0,20,18,0,402302.669,6469731.66
3051,-20.0,0,0,20,18,0,402324.63920787,6469716.144825401
3052,-20.0,0,0,20,18,0,402294.69976239,6469735.808447701
3053,-20.0,0,0,20,18,0,402300.18533333,6469735.35
3054,-20.0,0,0,20,18,0,402275.43879849,6469750.611806099
3055,-20.0,0,0,20,18,0,402269.53747084,6469752.1506241
3056,-20.0,0,0,20,18,0,402280.93205871,6469747.8092024
3057,-20.0,0,0,20,18,0,402263.64421149,6469754.2189061
3058,-20.0,0,0,20,18,0,402285.78566667,6469746.2
3059,-20.0,0,0,20,18,0,402255.15033333,6469752.5466667
3060,-20.0,0,0,20,18,0,402250.02297089,6469752.5931976
3061,-20.0,0,0,20,18,0,402258.18419033,6469756.751587001
3062,-20.0,0,0,20,18,0,402295.14866667,6469741.15
3063,-20.0,0,0,20,18,0,402292.319,6469743.4166667
3064,-20.0,0,0,20,18,0,402293.19584511,6469748.026531201
3065,-20.0,0,0,20,18,0,402288.27,6469748.8
3066,-20.0,0,0,20,18,0,402245.52833333,6469753.1533333
3067,-20.0,0,0,20,18,0,402239.34366667,6469754.8733333
3068,-20.0,0,0,20,18,0,402235.03403347,6469756.702483901
3069,-20.0,0,0,20,18,0,402243.63731976,6469757.5910217995
3070,-20.0,0,0,20,18,0,402332.44140173,6469703.9859198
3071,-20.0,0,0,20,18,0,402340.9780949,6469699.3904415
3072,-20.0,0,0,20,18,0,402334.052,6469710.87
3073,-20.0,0,0,20,18,0,402331.118,6469715.14
3074,-20.0,0,0,20,18,0,402224.60870167,6469825.3915039
3075,-20.0,0,0,20,18,0,402222.506,6469829.67
3076,-20.0,0,0,20,18,0,402219.27,6469830.9633333
3077,-20.0,0,0,20,18,0,402227.19633333,6469821.3433333
3078,-20.0,0,0,20,18,0,402218.716,6469834.5333333
3079,-20.0,0,0,20,18,0,402230.30466667,6469820.7166667
3080,-20.0,0,0,20,18,0,402222.06444345,6469836.4972961
3081,-20.0,0,0,20,18,0,402219.72374086,6469841.1985584
3082,-20.0,0,0,20,18,0,402215.07437389,6469903.3078394
3083,-20.0,0,0,20,18,0,402218.715,6469902.0866667
3084,-20.0,0,0,20,18,0,402207.54809708,6469897.0806816
3085,-20.0,0,0,20,18,0,402210.516,6469899.4633333
3086,-20.0,0,0,20,18,0,402214.2189759,6469898.576118
3087,-20.0,0,0,20,18,0,402250.274,6469906.97
3088,-20.0,0,0,20,18,0,402257.41366667,6469906.1633333
3089,-20.0,0,0,20,18,0,402261.79733333,6469912.4633333
3090,-20.0,0,0,20,18,0,402241.38300297,6469901.6087186
3091,-20.0,0,0,20,18,0,402247.55933333,6469901.3766667
3092,-20.0,0,0,20,18,0,402272.30581063,6469909.354656
3093,-20.0,0,0,20,18,0,402229.54765939,6469899.416604099
3094,-20.0,0,0,20,18,0,402232.95733333,6469901.87
3095,-20.0,0,0,20,18,0,402236.212,6469899.71
3096,-20.0,0,0,20,18,0,402219.16006584,6469898.6986432
3097,-20.0,0,0,20,18,0,402223.02566667,6469898.9933333
3098,-20.0,0,0,20,18,0,402224.2457644,6469895.6338972
3099,-20.0,0,0,20,18,0,402227.46166667,6469896.3466667
3100,-20.0,0,0,20,18,0,402199.71005932,6469891.613374299
3101,-20.0,0,0,20,18,0,402192.61,6469879.9433333
3102,-20.0,0,0,20,18,0,402195.7212945,6469881.713669901
3103,-20.0,0,0,20,18,0,402198.74766667,6469883.73
3104,-20.0,0,0,20,18,0,402198.92733333,6469886.4233333
3105,-20.0,0,0,20,18,0,402202.48116047,6469888.1577123
3106,-20.0,0,0,20,18,0,402197.63566667,6469878.3033333
3107,-20.0,0,0,20,18,0,402203.64643593,6469894.3066292
3108,-20.0,0,0,20,18,0,402213.69666834,6469852.272987099
3109,-20.0,0,0,20,18,0,402218.125529,6469846.194177
3110,-20.0,0,0,20,18,0,402217.08166667,6469849.74
3111,-20.0,0,0,20,18,0,402210.38209189,6469862.9113293
3112,-20.0,0,0,20,18,0,402213.73052093,6469859.2505679
3113,-20.0,0,0,20,18,0,402217.03177302,6469855.587749201
3114,-20.0,0,0,20,18,0,402207.11295196,6469872.463429499
3115,-20.0,0,0,20,18,0,402203.34426031,6469875.7102532005
3116,-20.0,0,0,20,18,0,402210.4061001,6469868.8109265
3117,-20.0,0,0,20,18,0,402200.41566667,6469878.3633333
3118,-20.0,0,0,20,18,0,402213.81164559,6469865.3897184
3119,-20.0,0,0,20,18,0,402222.13120722,6469763.5553904995
3120,-20.0,0,0,20,18,0,402226.22554801,6469767.840696
3121,-20.0,0,0,20,18,0,402223.7344371,6469761.9806428
3122,-20.0,0,0,20,18,0,402230.32057592,6469772.1293852
3123,-20.0,0,0,20,18,0,402241.56386842,6469803.3925034
3124,-20.0,0,0,20,18,0,402244.20211156,6469798.977241901
3125,-20.0,0,0,20,18,0,402241.59066667,6469810.1133333
3126,-20.0,0,0,20,18,0,402240.08567625,6469813.8520655
3127,-20.0,0,0,20,18,0,402245.28861697,6469806.162367299
3128,-20.0,0,0,20,18,0,402244.39766667,6469809.6033333
3129,-20.0,0,0,20,18,0,402239.08366667,6469817.5133333
3130,-20.0,0,0,20,18,0,402235.98035024,6469819.9718686
3131,-20.0,0,0,20,18,0,402232.60065216,6469824.008709599
3132,-20.0,0,0,20,18,0,402240.59559414,6469786.2846232
3133,-20.0,0,0,20,18,0,402244.60805633,6469790.515886
3134,-20.0,0,0,20,18,0,402234.41430162,6469776.4107012
3135,-20.0,0,0,20,18,0,402238.50966597,6469780.694496
3136,-20.0,0,0,20,18,0,402242.60420534,6469784.9795372
3137,-20.0,0,0,20,18,0,402246.63290874,6469796.1914406
3138,-20.0,0,0,20,18,0,402248.62261228,6469794.748173
3139,-20.0,0,0,20,18,0,402225.33846174,6469760.4093303
3140,-20.0,0,0,20,18,0,402227.38433333,6469758.36
3141,-20.0,0,0,20,18,0,401658.646,6470530.8866667
3142,-20.0,0,0,20,18,0,401675.63175635,6470550.1764736995
3143,-20.0,0,0,20,18,0,401693.52266667,6470570.9133333
3144,0.81,0,0,20,18,0,401448.21986731,6470411.965122701
3145,0.81,0,0,20,18,0,401465.2394999,6470424.6551619
3146,0.81,0,0,20,18,0,401482.25486146,6470437.3406803
3147,0.81,0,0,20,18,0,401499.26187415,6470450.024824
3148,0.81,0,0,20,18,0,401516.25800021,6470462.6966558
3149,-20.0,0,0,20,18,0,401526.53031324,6470500.3510211
3150,0.81,0,0,20,18,0,401505.11129532,6470490.4952646
3151,-20.0,0,0,20,18,0,401601.21135319,6470540.6980155
3152,-20.0,0,0,20,18,0,401573.10796465,6470536.3740473
3153,-20.0,0,0,20,18,0,401546.49061435,6470535.9559315005
3154,-20.0,0,0,20,18,0,401522.06310178,6470528.3285817
3155,-20.0,0,0,20,18,0,401625.56766667,6470546.1633333
3156,-20.0,0,0,20,18,0,401654.85033333,6470565.8666667
3157,-20.0,0,0,20,18,0,401630.59971117,6470567.6192202
3158,0.81,0,0,20,18,0,402383.9351344,6469563.3190994
3159,0.81,0,0,20,18,0,402392.7739995,6469573.518535
3160,0.81,0,0,20,18,0,402390.9351737,6469557.7678482
3161,-20.0,0,0,20,18,0,402400.263,6469489.3533333
3162,-20.0,0,0,20,18,0,402403.57366667,6469496.5033333
3163,-20.0,0,0,20,18,0,402405.397,6469483.6966667
3164,-20.0,0,0,20,18,0,402405.35403693,6469511.7241181
3165,-20.0,0,0,20,18,0,402412.51440854,6469498.7945505995
3166,-20.0,0,0,20,18,0,402412.52333333,6469507.2033333
3167,0.81,0,0,20,18,0,402412.3676754,6469519.673566099
3168,0.81,0,0,20,18,0,402397.34145036,6469552.216020599
3169,0.81,0,0,20,18,0,402403.55225269,6469546.4962544
3170,0.81,0,0,20,18,0,402409.58414728,6469540.593851401
3171,0.81,0,0,20,18,0,402415.60397254,6469533.8501160005
3172,0.81,0,0,20,18,0,402421.93904764,6469526.398641299
3173,-20.0,0,0,20,18,0,402404.01510693,6469622.884077501
3174,-20.0,0,0,20,18,0,402406.53641701,6469632.5949906
3175,0.81,0,0,20,18,0,402393.00493295,6469589.6908414
3176,0.81,0,0,20,18,0,402401.61354785,6469583.7200086
3177,0.81,0,0,20,18,0,402401.31555534,6469600.0522858
3178,-20.0,0,0,20,18,0,402408.51789789,6469608.280914
3179,-20.0,0,0,20,18,0,402414.22233333,6469613.19
3180,-20.0,0,0,20,18,0,402414.01778749,6469621.1234219
3181,-20.0,0,0,20,18,0,402354.37866607,6469681.7615362
3182,-20.0,0,0,20,18,0,402348.754,6469687.1233333
3183,-20.0,0,0,20,18,0,402362.4239748,6469676.5785018
3184,-20.0,0,0,20,18,0,402370.7180481,6469671.2117763
3185,-20.0,0,0,20,18,0,402378.42596901,6469665.1359717
3186,-20.0,0,0,20,18,0,402385.99382557,6469658.7340873005
3187,-20.0,0,0,20,18,0,402393.72232805,6469652.5803721
3188,-20.0,0,0,20,18,0,402401.4349733,6469646.4742738
3189,-20.0,0,0,20,18,0,402409.02013194,6469641.027549501
3190,-20.0,0,0,20,18,0,402350.84333333,6469692.71
3191,-20.0,0,0,20,18,0,402347.84833333,6469697.46
3192,-20.0,0,0,20,18,0,402230.82166667,6469759.25
3193,-20.0,0,0,20,18,0,402319.65752566,6469726.215907799
3194,-20.0,0,0,20,18,0,402315.17966667,6469729.5666667
3195,-20.0,0,0,20,18,0,402326.24516186,6469723.172782
3196,-20.0,0,0,20,18,0,402317.28705545,6469733.9425457
3197,-20.0,0,0,20,18,0,402313.37851277,6469737.9919446
3198,-20.0,0,0,20,18,0,402306.10933333,6469738.98
3199,-20.0,0,0,20,18,0,402302.22766667,6469739.02
3200,-20.0,0,0,20,18,0,402309.25428946,6469742.7963294005
3201,-20.0,0,0,20,18,0,402333.7902134,6469720.348090099
3202,-20.0,0,0,20,18,0,402299.66696027,6469743.211079701
3203,-20.0,0,0,20,18,0,402279.18239146,6469755.3816389
3204,-20.0,0,0,20,18,0,402275.91133333,6469758.7166667
3205,-20.0,0,0,20,18,0,402271.36825254,6469758.2344567
3206,-20.0,0,0,20,18,0,402282.359,6469752.2366667
3207,-20.0,0,0,20,18,0,402266.64066667,6469758.2
3208,-20.0,0,0,20,18,0,402287.15109127,6469753.640738299
3209,-20.0,0,0,20,18,0,402265.59196625,6469762.3893984
3210,-20.0,0,0,20,18,0,402260.90533333,6469761.0966667
3211,-20.0,0,0,20,18,0,402252.10116999,6469758.585569
3212,-20.0,0,0,20,18,0,402247.674,6469760.2
3213,-20.0,0,0,20,18,0,402258.57,6469763.9166667
3214,-20.0,0,0,20,18,0,402254.90166667,6469763.0733333
3215,-20.0,0,0,20,18,0,402298.07266667,6469747.35
3216,-20.0,0,0,20,18,0,402294.131,6469752.52
3217,-20.0,0,0,20,18,0,402291.62633333,6469755.2233333
3218,-20.0,0,0,20,18,0,402300.99493049,6469750.4213620005
3219,-20.0,0,0,20,18,0,402297.33133333,6469753.33
3220,-20.0,0,0,20,18,0,402241.14166667,6469761.7766667
3221,-20.0,0,0,20,18,0,402237.71066667,6469761.1066667
3222,-20.0,0,0,20,18,0,402235.18133333,6469763.7
3223,-20.0,0,0,20,18,0,402231.72033333,6469762.72
3224,-20.0,0,0,20,18,0,402246.9075753,6469765.1991812
3225,-20.0,0,0,20,18,0,402242.10333333,6469765.31
3226,-20.0,0,0,20,18,0,402343.61243329,6469706.9780137
3227,-20.0,0,0,20,18,0,402338.80933333,6469711.3
3228,-20.0,0,0,20,18,0,402351.02227905,6469703.134115499
3229,-20.0,0,0,20,18,0,402340.5640501,6469716.8188778
3230,-20.0,0,0,20,18,0,402229.08927818,6469828.0931013
3231,-20.0,0,0,20,18,0,402225.61810408,6469832.1966696
3232,-20.0,0,0,20,18,0,402226.19537876,6469838.635421599
3233,-20.0,0,0,20,18,0,402224.02469777,6469842.8888997
3234,-20.0,0,0,20,18,0,402229.29194762,6469834.7560915
3235,-20.0,0,0,20,18,0,402222.46768612,6469847.605797701
3236,-20.0,0,0,20,18,0,402210.27874616,6469893.3777277
3237,-20.0,0,0,20,18,0,402213.69,6469894.9666667
3238,-20.0,0,0,20,18,0,402206.32004777,6469890.7912957
3239,-20.0,0,0,20,18,0,402216.26955667,6469892.3121904
3240,-20.0,0,0,20,18,0,402218.959,6469894.9933333
3241,-20.0,0,0,20,18,0,402249.84133333,6469895.7233333
3242,-20.0,0,0,20,18,0,402255.68066667,6469894.4933333
3243,-20.0,0,0,20,18,0,402260.53833333,6469899.34
3244,-20.0,0,0,20,18,0,402268.96630678,6469897.1099256
3245,-20.0,0,0,20,18,0,402242.49733333,6469894.73
3246,-20.0,0,0,20,18,0,402246.43933333,6469892.2866667
3247,-20.0,0,0,20,18,0,402235.90666667,6469896.0566667
3248,-20.0,0,0,20,18,0,402239.10682626,6469892.423898599
3249,-20.0,0,0,20,18,0,402285.53400379,6469903.4798508
3250,-20.0,0,0,20,18,0,402279.6850288,6469892.7959064
3251,-20.0,0,0,20,18,0,402232.4534306,6469894.5910692
3252,-20.0,0,0,20,18,0,402229.03133333,6469894.0666667
3253,-20.0,0,0,20,18,0,402221.437,6469893.6766667
3254,-20.0,0,0,20,18,0,402227.11902787,6469891.6784125
3255,-20.0,0,0,20,18,0,402221.51133333,6469890.9933333
3256,-20.0,0,0,20,18,0,402224.01848903,6469888.6619442
3257,-20.0,0,0,20,18,0,402201.96909566,6469881.619043
3258,-20.0,0,0,20,18,0,402204.034,6469884.7433333
3259,-20.0,0,0,20,18,0,402206.91433333,6469884.46
3260,-20.0,0,0,20,18,0,402209.3460773,6469887.3194713
3261,-20.0,0,0,20,18,0,402220.09403277,6469851.9029332
3262,-20.0,0,0,20,18,0,402217.1146189,6469861.7099375995
3263,-20.0,0,0,20,18,0,402220.35176546,6469858.348212
3264,-20.0,0,0,20,18,0,402223.45516762,6469854.467992
3265,-20.0,0,0,20,18,0,402209.88866667,6469874.01
3266,-20.0,0,0,20,18,0,402210.64612769,6469877.2092829
3267,-20.0,0,0,20,18,0,402206.20795292,6469878.835318
3268,-20.0,0,0,20,18,0,402212.91103014,6469871.8717644
3269,-20.0,0,0,20,18,0,402216.64366667,6469867.2333333
3270,-20.0,0,0,20,18,0,402216.098,6469869.9466667
3271,-20.0,0,0,20,18,0,402219.82240217,6469864.9648113
3272,-20.0,0,0,20,18,0,402227.91140911,6469766.3231195
3273,-20.0,0,0,20,18,0,402232.08519559,6469770.6606499
3274,-20.0,0,0,20,18,0,402229.59408327,6469764.8005957
3275,-20.0,0,0,20,18,0,402236.26159912,6469774.9994425
3276,-20.0,0,0,20,18,0,402247.14373642,6469802.2735905
3277,-20.0,0,0,20,18,0,402249.56891426,6469799.7852038
3278,-20.0,0,0,20,18,0,402247.3575463,6469812.2350445995
3279,-20.0,0,0,20,18,0,402244.54487448,6469815.619699201
3280,-20.0,0,0,20,18,0,402241.90835653,6469819.742453299
3281,-20.0,0,0,20,18,0,402248.84366667,6469807.3633333
3282,-20.0,0,0,20,18,0,402250.045,6469809.8
3283,-20.0,0,0,20,18,0,402250.36463963,6469804.904490701
3284,-20.0,0,0,20,18,0,402238.93532266,6469823.4710053
3285,-20.0,0,0,20,18,0,402235.76565152,6469827.171829
3286,-20.0,0,0,20,18,0,402232.53472244,6469830.9571258
3287,-20.0,0,0,20,18,0,402246.69874391,6469789.2645775005
3288,-20.0,0,0,20,18,0,402250.79244187,6469793.5460347
3289,-20.0,0,0,20,18,0,402240.43713926,6469779.3344842
3290,-20.0,0,0,20,18,0,402244.61190111,6469783.670831201
3291,-20.0,0,0,20,18,0,402248.7882247,6469788.0095891
3292,-20.0,0,0,20,18,0,402250.908,6469797.8366667
3293,-20.0,0,0,20,18,0,402253.424,6469796.3033333
3294,-20.0,0,0,20,18,0,402253.09638973,6469798.5624661
3295,-20.0,0,0,20,18,0,401683.40066667,6470588.1066667
3296,-20.0,0,0,20,18,0,401659.38100069,6470590.021420599
3297,-20.0,0,0,20,18,0,401692.92586447,6470611.4334058
3298,0.81,0,0,20,18,0,401429.70981553,6470459.9904766
3299,0.81,0,0,20,18,0,401448.56923798,6470467.618286401
3300,0.81,0,0,20,18,0,401467.42412257,6470475.2475582
3301,0.81,0,0,20,18,0,401486.27217916,6470482.8729438
3302,0.81,0,0,20,18,0,401499.71793961,6470520.532504099
3303,0.81,0,0,20,18,0,401480.91771167,6470518.4389128
3304,-20.0,0,0,20,18,0,401593.58833333,6470562.0733333
3305,-20.0,0,0,20,18,0,401572.24056315,6470563.3529255
3306,-20.0,0,0,20,18,0,401602.29395551,6470581.4259016
3307,-20.0,0,0,20,18,0,401546.12841844,6470564.5448427005
3308,-20.0,0,0,20,18,0,401520.64771135,6470570.5099503
3309,-20.0,0,0,20,18,0,401515.62666667,6470549.4666667
3310,0.81,0,0,20,18,0,401497.55354003,6470550.5061077
3311,-20.0,0,0,20,18,0,401636.66433333,6470591.14
3312,-20.0,0,0,20,18,0,401627.544,6470604.4066667
3313,-20.0,0,0,20,18,0,401609.65666667,6470602.32
3314,0.81,0,0,20,18,0,402400.33457453,6469567.5463431
3315,0.81,0,0,20,18,0,402409.73417534,6469577.3226669
3316,0.81,0,0,20,18,0,402407.33993072,6469561.314713901
3317,-20.0,0,0,20,18,0,402414.58146905,6469487.4625463
3318,-20.0,0,0,20,18,0,402419.73466667,6469480.4966667
3319,0.81,0,0,20,18,0,402419.6878543,6469512.4134432
3320,-20.0,0,0,20,18,0,402421.15666667,6469499.5633333
3321,0.81,0,0,20,18,0,402427.63972533,6469505.4574763
3322,-20.0,0,0,20,18,0,402422.10866667,6469493.5366667
3323,0.81,0,0,20,18,0,402428.29292473,6469518.970522701
3324,0.81,0,0,20,18,0,402414.02751802,6469554.809179099
3325,0.81,0,0,20,18,0,402420.40913573,6469548.0021259
3326,0.81,0,0,20,18,0,402426.13590306,6469540.735131
3327,0.81,0,0,20,18,0,402431.50960071,6469533.122351
3328,0.81,0,0,20,18,0,402436.89759917,6469525.5278253
3329,-20.0,0,0,20,18,0,402413.66233333,6469629.51
3330,-20.0,0,0,20,18,0,402417.519,6469633.55
3331,-20.0,0,0,20,18,0,402415.596,6469638.4233333
3332,0.81,0,0,20,18,0,402410.45299804,6469593.918220599
3333,0.81,0,0,20,18,0,402419.13570532,6469587.1019771
3334,-20.0,0,0,20,18,0,402417.67555198,6469602.245158
3335,-20.0,0,0,20,18,0,402421.77641269,6469610.1845928
3336,-20.0,0,0,20,18,0,402427.31851994,6469617.6976089
3337,-20.0,0,0,20,18,0,402422.47266667,6469622.9
3338,-20.0,0,0,20,18,0,402425.31733333,6469627.9566667
3339,-20.0,0,0,20,18,0,402422.92433333,6469632.6333333
3340,-20.0,0,0,20,18,0,402360.85257582,6469688.147405901
3341,-20.0,0,0,20,18,0,402356.14566667,6469693.1733333
3342,-20.0,0,0,20,18,0,402367.99559556,6469683.412915
3343,-20.0,0,0,20,18,0,402375.91390936,6469678.4438308
3344,-20.0,0,0,20,18,0,402382.89470907,6469672.2414132
3345,-20.0,0,0,20,18,0,402389.90339946,6469666.2377759
3346,-20.0,0,0,20,18,0,402397.22841898,6469660.6714708
3347,-20.0,0,0,20,18,0,402404.763,6469652.5966667
3348,-20.0,0,0,20,18,0,402403.335,6469657.71
3349,-20.0,0,0,20,18,0,402412.03366667,6469647.28
3350,-20.0,0,0,20,18,0,402410.15166667,6469651.9166667
3351,-20.0,0,0,20,18,0,402419.22866667,6469642.5133333
3352,-20.0,0,0,20,18,0,402417.27633333,6469647.2366667
3353,-20.0,0,0,20,18,0,402358.44136099,6469699.2782109
3354,-20.0,0,0,20,18,0,402323.47261358,6469731.2382374
3355,-20.0,0,0,20,18,0,402329.64399198,6469728.7007394
3356,-20.0,0,0,20,18,0,402335.7366894,6469726.2137024
3357,-20.0,0,0,20,18,0,402321.34706464,6469738.6565634
3358,-20.0,0,0,20,18,0,402317.50066667,6469741.0333333
3359,-20.0,0,0,20,18,0,402326.83085998,6469736.176266001
3360,-20.0,0,0,20,18,0,402318.43493746,6469745.02086
3361,-20.0,0,0,20,18,0,402313.16588984,6469747.249733
3362,-20.0,0,0,20,18,0,402305.00668319,6469746.8766667
3363,-20.0,0,0,20,18,0,402309.16787529,6469750.936585
3364,-20.0,0,0,20,18,0,402343.511,6469721.25
3365,-20.0,0,0,20,18,0,402342.33612911,6469725.8928352995
3366,-20.0,0,0,20,18,0,402282.49433333,6469758.63
3367,-20.0,0,0,20,18,0,402281.107,6469761.8366667
3368,-20.0,0,0,20,18,0,402277.51433333,6469761.9
3369,-20.0,0,0,20,18,0,402285.82866667,6469758.4166667
3370,-20.0,0,0,20,18,0,402276.012,6469765.1333333
3371,-20.0,0,0,20,18,0,402272.39333333,6469765.3633333
3372,-20.0,0,0,20,18,0,402270.32633333,6469762.6833333
3373,-20.0,0,0,20,18,0,402292.77133333,6469758.5466667
3374,-20.0,0,0,20,18,0,402290.989,6469761.2433333
3375,-20.0,0,0,20,18,0,402287.72933333,6469761.2933333
3376,-20.0,0,0,20,18,0,402264.86833333,6469766.5333333
3377,-20.0,0,0,20,18,0,402260.37791379,6469768.0662117
3378,-20.0,0,0,20,18,0,402271.13166667,6469768.8166667
3379,-20.0,0,0,20,18,0,402266.76940138,6469770.4880885
3380,-20.0,0,0,20,18,0,402252.59231589,6469767.206207
3381,-20.0,0,0,20,18,0,402256.464,6469770.3066667
3382,-20.0,0,0,20,18,0,402298.18533333,6469756.4066667
3383,-20.0,0,0,20,18,0,402296.13,6469758.92
3384,-20.0,0,0,20,18,0,402305.06083478,6469754.470822
3385,-20.0,0,0,20,18,0,402301.418,6469757.1466667
3386,-20.0,0,0,20,18,0,402239.532,6469768.1666667
3387,-20.0,0,0,20,18,0,402236.041,6469767.2266667
3388,-20.0,0,0,20,18,0,402233.85243539,6469769.1931813
3389,-20.0,0,0,20,18,0,402246.51533333,6469770.18
3390,-20.0,0,0,20,18,0,402243.83933333,6469772.6166667
3391,-20.0,0,0,20,18,0,402240.368,6469771.6033333
3392,-20.0,0,0,20,18,0,402249.93566667,6469771.2433333
3393,-20.0,0,0,20,18,0,402347.20195875,6469712.962863401
3394,-20.0,0,0,20,18,0,402353.52203497,6469710.0115845
3395,-20.0,0,0,20,18,0,402361.44,6469704.5233333
3396,-20.0,0,0,20,18,0,402359.37966667,6469708.65
3397,-20.0,0,0,20,18,0,402348.99024691,6469719.4140393
3398,-20.0,0,0,20,18,0,402230.0148629,6469841.0541956
3399,-20.0,0,0,20,18,0,402227.64900376,6469845.2637604
3400,-20.0,0,0,20,18,0,402233.17355835,6469837.1480711
3401,-20.0,0,0,20,18,0,402225.72909247,6469849.9857196
3402,-20.0,0,0,20,18,0,402236.23574499,6469833.1530564
3403,-20.0,0,0,20,18,0,402212.93708002,6469889.5766303
3404,-20.0,0,0,20,18,0,402219.05066667,6469889.8133333
3405,-20.0,0,0,20,18,0,402215.71514522,6469885.8271698
3406,-20.0,0,0,20,18,0,402218.98166667,6469887.2333333
3407,-20.0,0,0,20,18,0,402247.22002215,6469887.1884197
3408,-20.0,0,0,20,18,0,402252.70466667,6469885.38
3409,-20.0,0,0,20,18,0,402257.17666667,6469888.91
3410,-20.0,0,0,20,18,0,402263.85114569,6469886.859892501
3411,-20.0,0,0,20,18,0,402269.34633333,6469883.07
3412,-20.0,0,0,20,18,0,402277.17936187,6469883.1778699
3413,-20.0,0,0,20,18,0,402240.61258234,6469887.0212256
3414,-20.0,0,0,20,18,0,402233.86860516,6469890.1744574
3415,-20.0,0,0,20,18,0,402235.40226002,6469885.7667427
3416,-20.0,0,0,20,18,0,402295.16633333,6469897.3966667
3417,-20.0,0,0,20,18,0,402302.82166667,6469899.6633333
3418,-20.0,0,0,20,18,0,402291.85991384,6469888.3992746
3419,-20.0,0,0,20,18,0,402286.76789639,6469878.6556447
3420,-20.0,0,0,20,18,0,402229.916,6469889.28
3421,-20.0,0,0,20,18,0,402225.61233333,6469885.1766667
3422,-20.0,0,0,20,18,0,402229.2866047,6469885.1892625
3423,-20.0,0,0,20,18,0,402221.21466667,6469886.07
3424,-20.0,0,0,20,18,0,402220.81078305,6469882.622812901
3425,-20.0,0,0,20,18,0,402224.006,6469882.3
3426,-20.0,0,0,20,18,0,402208.08466667,6469881.88
3427,-20.0,0,0,20,18,0,402211.99168304,6469881.439616599
3428,-20.0,0,0,20,18,0,402212.47733333,6469884.8066667
3429,-20.0,0,0,20,18,0,402223.15166158,6469861.6272318
3430,-20.0,0,0,20,18,0,402226.41133333,6469856.3033333
3431,-20.0,0,0,20,18,0,402226.17866667,6469859.21
3432,-20.0,0,0,20,18,0,402228.839,6469851.6433333
