Site ID,Catchment,Name,Name 2,Var,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
6161854,Esturary,Swan River Phd - West Midland Pool,West Midland Pool,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,6,98,553,538,509,518,560,629,566,558,559,546,544,567,473,
6161854,Esturary,Swan River Phd - West Midland Pool,West Midland Pool,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,101,106,103,78,52,56,52,52,52,50,56,49,42,
6161854,Esturary,Swan River Phd - West Midland Pool,West Midland Pool,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,101,106,102,78,52,56,52,52,52,50,56,49,42,
6161854,Esturary,Swan River Phd - West Midland Pool,West Midland Pool,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,103,78,52,53,52,52,52,50,56,49,42,
6161854,Esturary,Swan River Phd - West Midland Pool,West Midland Pool,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161854,Esturary,Swan River Phd - West Midland Pool,West Midland Pool,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161854,Esturary,Swan River Phd - West Midland Pool,West Midland Pool,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,624,643,623,639,682,636,640,647,650,665,668,673,679,689,671,674,673,534,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,654,624,643,623,639,682,636,640,647,650,665,668,686,679,689,671,674,673,534,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,42,25,22,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,38,54,34,9,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,654,624,643,623,639,682,636,640,635,650,665,668,686,679,689,671,674,673,534,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,50,58,52,40,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,50,58,52,40,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,50,58,52,40,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161869,Esturary,Swan-Canning Estuary - Lwrswn - Heathcote,Heathcote,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,491,540,520,584,501,522,488,466,480,472,494,541,510,516,522,508,506,509,423,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,542,540,520,584,501,522,488,466,480,472,494,541,519,516,522,508,506,509,423,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,98,92,84,76,60,73,49,78,75,70,37,28,13,33,30,40,27,39,28,23,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,98,88,96,93,84,96,90,86,92,87,48,36,27,35,43,49,45,55,46,24,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,542,540,520,584,501,522,488,466,471,472,494,541,519,516,522,508,506,509,423,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,105,106,106,104,102,104,106,106,104,103,78,55,57,54,54,57,52,60,53,40,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,105,105,106,104,102,104,104,106,104,103,78,55,57,54,54,57,52,60,53,40,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,49,103,78,52,52,52,52,52,50,57,50,40,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161870,Esturary,Swan-Canning Estuary - Midswn - Unnamed,Unnamed,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,484,555,530,604,526,521,485,455,464,453,477,534,493,489,489,480,464,479,389,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,536,555,530,604,526,521,485,455,464,453,477,534,503,489,489,480,463,479,389,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,31,33,34,,,,,,94,96,84,86,54,63,40,74,69,80,41,39,19,27,31,37,27,45,25,23,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,36,39,30,,,,,,92,91,102,94,81,88,96,84,83,88,53,42,30,32,44,50,46,52,43,31,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,536,555,530,604,526,521,485,455,455,453,477,534,503,489,489,480,464,479,389,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,40,43,40,,,,,,100,106,106,104,104,106,106,106,102,103,78,56,60,56,54,52,53,57,49,42,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,40,43,40,,,,,,100,104,106,104,104,106,104,106,102,103,78,56,60,56,54,52,53,57,49,42,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,49,103,78,52,54,52,52,52,50,56,49,42,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161878,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161879,Esturary,Success Hill - Unnamed,Unnamed,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161879,Esturary,Success Hill - Unnamed,Unnamed,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,245,454,518,474,222,31,459,536,518,589,521,533,505,549,464,471,501,565,501,492,500,477,512,528,445,
6161879,Esturary,Success Hill - Unnamed,Unnamed,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,377,454,518,474,371,358,508,536,518,589,521,533,505,549,464,471,501,575,501,492,500,477,512,528,445,
6161879,Esturary,Success Hill - Unnamed,Unnamed,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,37,24,33,70,107,128,100,92,90,89,84,89,59,65,41,70,70,71,46,40,31,35,38,40,38,52,32,25,
6161879,Esturary,Success Hill - Unnamed,Unnamed,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,51,34,23,81,144,147,105,89,91,86,104,96,81,89,97,82,89,84,68,42,37,41,47,48,47,53,44,33,
6161879,Esturary,Success Hill - Unnamed,Unnamed,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,357,454,518,474,371,358,508,536,518,589,521,533,510,549,464,471,501,565,501,492,500,477,512,528,445,
6161879,Esturary,Success Hill - Unnamed,Unnamed,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,58,42,37,89,154,156,124,96,96,106,106,104,104,106,106,106,103,103,78,56,59,57,56,57,55,59,54,42,
6161879,Esturary,Success Hill - Unnamed,Unnamed,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,58,42,37,88,154,156,124,96,96,106,106,103,104,106,105,106,103,103,78,56,59,57,56,57,55,59,54,42,
6161879,Esturary,Success Hill - Unnamed,Unnamed,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,49,103,78,52,55,52,52,52,50,56,49,42,
6161879,Esturary,Success Hill - Unnamed,Unnamed,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161879,Esturary,Success Hill - Unnamed,Unnamed,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161879,Esturary,Success Hill - Unnamed,Unnamed,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,356,377,370,374,402,412,405,389,405,390,391,392,315,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,356,381,370,374,402,420,405,389,405,390,391,392,315,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,,,,,,,,,,,,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,383,377,354,374,402,412,405,389,405,390,391,392,315,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162045,Esturary,Swan-Canning Estuary - Kings Meadow Oval,Kings Meadow Oval,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,324,329,321,333,354,364,363,364,359,352,350,370,296,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,324,333,321,333,354,370,363,364,359,352,350,370,296,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,,,,,,,,,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,353,329,308,333,354,364,363,364,359,352,350,370,296,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162300,Esturary,Swan River - Vitox Plant,Vitox Plant,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,6,15,,,,237,309,329,320,319,319,310,313,324,257,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,6,15,,,,237,309,333,320,319,319,310,313,324,257,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,6,15,,,,237,309,329,320,319,319,310,313,324,257,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163485,Esturary,Bayswater CSBP Investgations - Bwr10,Bwr10,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,231,194,233,249,279,256,254,270,259,240,255,206,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,234,194,233,249,279,256,254,270,259,240,255,206,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,231,181,233,249,279,256,254,270,259,240,255,206,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163500,Esturary,Upper Swan - Power Lines,Power Lines,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163833,Esturary,Jane Brook - Confluence,Confluence,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163833,Esturary,Jane Brook - Confluence,Confluence,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,277,249,266,292,332,335,324,322,314,301,333,268,
6163833,Esturary,Jane Brook - Confluence,Confluence,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,280,249,266,292,332,335,324,322,314,301,333,268,
6163833,Esturary,Jane Brook - Confluence,Confluence,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163833,Esturary,Jane Brook - Confluence,Confluence,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
6163833,Esturary,Jane Brook - Confluence,Confluence,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,277,236,266,292,332,335,324,322,314,301,333,268,
6163833,Esturary,Jane Brook - Confluence,Confluence,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163833,Esturary,Jane Brook - Confluence,Confluence,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163833,Esturary,Jane Brook - Confluence,Confluence,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163833,Esturary,Jane Brook - Confluence,Confluence,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163833,Esturary,Jane Brook - Confluence,Confluence,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163833,Esturary,Jane Brook - Confluence,Confluence,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,472,478,463,476,515,278,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,472,486,463,476,515,278,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,472,478,463,476,515,278,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164323,Esturary,Ron Courtney Island - Unnamed,Unnamed,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167114,Esturary,Downstream Meadow Street Bridge,MEAD,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167114,Esturary,Downstream Meadow Street Bridge,MEAD,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,7,77,344,324,337,344,364,426,376,364,378,366,349,379,311,
6167114,Esturary,Downstream Meadow Street Bridge,MEAD,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,7,77,344,328,337,344,364,432,376,364,378,366,349,379,311,
6167114,Esturary,Downstream Meadow Street Bridge,MEAD,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
6167114,Esturary,Downstream Meadow Street Bridge,MEAD,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,
6167114,Esturary,Downstream Meadow Street Bridge,MEAD,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,7,77,369,324,326,344,364,426,376,364,378,366,349,379,311,
6167114,Esturary,Downstream Meadow Street Bridge,MEAD,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,
6167114,Esturary,Downstream Meadow Street Bridge,MEAD,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,
6167114,Esturary,Downstream Meadow Street Bridge,MEAD,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
